shot_id,shot_made_flag
1,0.37695501948767124
8,0.3650929098354092
17,0.6607173788915657
20,0.6834331460570251
33,0.3767943298781227
34,0.46894163357897567
35,0.44306249870309694
36,0.42219203620903817
37,0.6257251825859614
38,0.38336581805336595
45,0.41166085216963755
50,0.3341507310651735
55,0.334838839155955
60,0.2914610208164279
66,0.3052058607142708
67,0.30291635655123555
71,0.40785353939867425
80,0.25924715264218007
85,0.30521962014910364
86,0.6011142241911074
95,0.5726141619049036
104,0.41026911565923646
113,0.36516959519937625
123,0.34985719928441483
126,0.8459207859289993
133,0.5919706883100182
141,0.28524362231599687
144,0.4045134007306032
150,0.6843311964579242
152,0.4103833326214016
153,0.6825696218410112
156,0.5012964260889806
159,0.9258139515923249
165,0.773960999679269
172,0.4437391130884273
182,0.8880483322235397
192,0.4011642175406893
193,0.6810353658692723
196,0.388461461153478
202,0.3390666386391534
210,0.36714154307785574
211,0.3947675595294078
228,0.8830833456953161
257,0.40853260109176426
260,0.40933213452586464
264,0.3830911724313766
267,0.5914072847293187
279,0.8807296825360706
282,0.43818827489330964
293,0.3441166918002258
299,0.8225920103434795
300,0.6939193348621204
301,0.8148055316677156
317,0.37613510418660867
327,0.39763688900298083
328,0.2880784088596187
335,0.3694317521876022
346,0.7889704317826781
348,0.2383379148278697
365,0.42422059887188673
390,0.6663232925603938
391,0.6606298837264126
392,0.7818966550970227
397,0.380097547970068
418,0.4009417603743819
428,0.3383718138566228
434,0.6226463759648561
439,0.42245124151153357
440,0.4277733862493712
456,0.4229458983713879
459,0.24647128833194432
472,0.42671493570619945
480,0.25110356141048384
491,0.3525971981334386
497,0.4186643759586379
509,0.4247905484855898
511,0.4186088159801108
523,0.26462702536493216
533,0.4315392554830146
544,0.40311406075251516
546,0.3827380781150299
555,0.6658246509889512
558,0.3960604482909732
560,0.3375813076366271
573,0.2824113413204242
591,0.39899261850754797
596,0.32489341785044745
597,0.3558891191663199
601,0.6078909355744079
605,0.4633812878106224
617,0.3343719687809354
628,0.30829473929990736
634,0.39299518076356377
646,0.2847706295030816
649,0.41308782207564965
651,0.6940710637468103
654,0.7768321043396862
656,0.43087552355723346
657,0.46149772668143846
669,0.3675210092065944
670,0.8904792197642335
693,0.7037968918249299
694,0.24274387739996045
699,0.4125819356631307
711,0.3628077448231098
718,0.38216198600410506
722,0.3900345109018561
723,0.4126894998928703
725,0.645376619870534
734,0.3316011542660343
735,0.37674258969574176
737,0.8054462509799643
746,0.27916699568778325
747,0.7269588783066732
766,0.35266377866173415
767,0.3672410987937091
771,0.3091872138069487
773,0.2960121084895173
774,0.4339557323042049
783,0.29368201986512155
784,0.4142804154110736
789,0.31537074213166943
792,0.40017218964073403
804,0.3068056219139366
809,0.38658234357567606
812,0.37378071561403764
813,0.38787162790702073
817,0.34195289796949946
820,0.3511800322629733
825,0.36292047427565116
826,0.34905165467946175
829,0.3974211029624231
855,0.42664801987384876
859,0.7117540230496799
862,0.3933805586632741
870,0.4134300180496348
876,0.37403533116772447
880,0.36872234542194043
886,0.9439767547684716
889,0.8590356558219858
891,0.3889397521651607
897,0.9388768360313888
902,0.39321483114021677
903,0.34038056741939315
908,0.35712825338376136
909,0.38428027058301417
920,0.3392792689095214
922,0.38968372712515265
924,0.6964327664498204
932,0.3827467896234414
934,0.3937111162423925
937,0.3902503431676897
941,0.382441320429267
943,0.38921987879701364
950,0.41042045355030066
952,0.35958838296859535
954,0.8950222443155318
963,0.361986850185956
975,0.3697085037292564
979,0.40254911816406796
981,0.3946823408039396
983,0.2960664921050842
985,0.44481782115528923
989,0.4058250867042748
995,0.4031383842540959
998,0.3907152336555779
1008,0.2870591057632096
1019,0.5865168627981414
1023,0.43590301326207515
1026,0.35730313563437177
1029,0.6605138600351655
1034,0.8652207846160531
1036,0.7046289942875175
1038,0.3317058277226213
1039,0.6998746735615943
1051,0.5071689751631565
1052,0.30676752267786833
1066,0.30950224368199636
1087,0.2256803549494955
1092,0.29761560708358326
1094,0.7155439399875493
1098,0.4065725559717395
1099,0.3952135332612556
1102,0.3840201112269124
1118,0.41159342390729725
1131,0.31830620316175884
1133,0.7117132926889963
1135,0.8956531799901101
1138,0.4370645756569529
1139,0.7899534791203392
1142,0.4047454374274638
1151,0.3751714015582146
1152,0.40096183215242137
1155,0.646682788012691
1165,0.3543480787652588
1167,0.8217969518329712
1172,0.3862943484798439
1174,0.6601144184589247
1180,0.43778533226361005
1200,0.39891860129350715
1202,0.3783206193075094
1227,0.5863816124825992
1228,0.63348755807304
1229,0.33455853928752316
1237,0.35928866254054076
1241,0.3819918166751691
1256,0.2901559356871786
1279,0.4059348095353711
1293,0.33060664221832026
1295,0.2915889952336826
1319,0.7126170590686745
1320,0.37325742273995344
1321,0.8443820591090547
1322,0.7478482030451421
1334,0.25854323229774195
1351,0.7703014365355092
1373,0.27959534469057173
1375,0.30296202860155913
1380,0.43594405260093144
1382,0.6808352128232106
1385,0.5254158898663764
1399,0.3930988521120908
1403,0.8831915117907068
1428,0.2914761934961124
1434,0.3270096874629202
1444,0.893592430771769
1448,0.3569518289753758
1466,0.8502933175858591
1476,0.4038548459532502
1478,0.39488115774709714
1485,0.36336789922854484
1491,0.6764109586167717
1494,0.6862243326286555
1500,0.3277915470563871
1501,0.604135159846306
1503,0.4096597429389985
1519,0.6013739605093543
1524,0.3686698397726472
1529,0.8111810410539416
1533,0.763569433824921
1538,0.9358667284186006
1539,0.38610649234290334
1546,0.4278628555025443
1555,0.32236666979980483
1559,0.38942697677074534
1563,0.7138170747169174
1565,0.6859129407806174
1574,0.3605552741856657
1591,0.33550779888631044
1594,0.2511896222872138
1605,0.28928282491125584
1611,0.44687631124463917
1614,0.3915014835961368
1620,0.39743631557382847
1626,0.3081927486138836
1630,0.4411944870495914
1632,0.38608683830599316
1634,0.29746697020122254
1643,0.3509591356667575
1651,0.396053142275781
1655,0.35829109835458456
1658,0.2639852851403046
1659,0.38855663039114274
1665,0.37677727719923965
1675,0.36303448663847554
1680,0.776596392241316
1690,0.389982088198395
1696,0.3045714970086428
1714,0.2688655674732798
1721,0.3736449502978289
1726,0.402612092933998
1728,0.37700418758622
1734,0.3640065755868994
1735,0.35455616887106656
1740,0.3353618050008581
1744,0.8341735240041254
1747,0.32289217940276904
1752,0.2663689739128671
1763,0.7036084121116073
1765,0.7020812017189108
1769,0.37739877984504355
1785,0.7133661899568442
1787,0.35138766217930684
1788,0.3659861352127147
1793,0.32787218063703566
1800,0.39329331761372804
1825,0.4388494405592214
1826,0.6733339613716204
1834,0.3594395979325637
1843,0.3321166742806051
1844,0.3180970491455635
1848,0.31661509696865187
1849,0.35290648983008643
1860,0.3616195645889793
1863,0.35878621238895686
1875,0.6020960742448995
1883,0.3843593088144561
1890,0.4248471735882833
1892,0.3826572342061095
1893,0.43244196150895875
1897,0.35075540211632117
1905,0.4305932540040096
1908,0.6111887813345954
1931,0.30086040716004336
1940,0.7939665418842597
1943,0.36617932927812685
1947,0.21398469892702177
1965,0.7183585119296875
1967,0.43874933384462717
1968,0.39617569651834844
1972,0.7183242977133811
1982,0.306086815462627
1985,0.30251557417148306
2005,0.8334152099356805
2010,0.827322316735279
2021,0.4079049847599865
2024,0.8108891937337833
2036,0.40950866813189957
2043,0.6635492351647805
2047,0.5811527918267358
2049,0.41657669228869965
2055,0.31796954308304254
2065,0.45215430472150137
2066,0.280825970280685
2070,0.25731948496980955
2077,0.9164416246384962
2085,0.6963538839780691
2095,0.5725568563315182
2097,0.6301515602322492
2108,0.4003424477920521
2112,0.6264606880617021
2113,0.651769068842851
2122,0.2817753726066764
2139,0.40420192530183946
2144,0.5745575822076308
2146,0.30883807471966346
2148,0.276022112818165
2149,0.775659259070887
2157,0.38647838733054923
2159,0.38977551383813536
2168,0.38852698320072915
2176,0.3497082109684117
2178,0.6178948951738455
2181,0.2865500769004718
2187,0.8388289219425448
2188,0.2758111369507083
2190,0.2973090148720678
2194,0.32772789217114784
2197,0.26127033363540847
2214,0.27130422046359653
2217,0.27487027136249326
2222,0.43623308778572795
2223,0.31431986027889575
2226,0.3282559736700033
2230,0.7938886759516635
2240,0.4955605747139797
2247,0.33918635184319723
2250,0.36242502402038224
2259,0.5938803268179519
2262,0.40174257707374417
2266,0.3658828505938352
2305,0.3053649182437843
2310,0.35358616294193396
2313,0.36884213960679607
2319,0.8294895469978316
2320,0.7396887419293224
2345,0.31581461179058634
2350,0.6325797294223451
2356,0.3743359341455228
2360,0.5946991325850437
2370,0.4019359625078957
2386,0.3427874343229058
2398,0.3720898406308813
2414,0.7073646530056196
2435,0.7317672341724586
2439,0.5069675192690837
2446,0.7203109741420178
2458,0.28951573714091083
2465,0.2840031789310809
2466,0.3809873384044664
2470,0.3261838108009069
2495,0.6943083954430135
2501,0.2890367500378769
2507,0.23655657023384782
2533,0.19924604316959785
2537,0.38475402658288566
2538,0.3209282022081255
2541,0.27601530684587977
2542,0.7553869727994913
2544,0.84278089048958
2554,0.21369705628422084
2555,0.2036244718008186
2565,0.5340997617955315
2575,0.7500941464493512
2586,0.44024650249273867
2588,0.39141574576473354
2594,0.636803022448767
2617,0.40407914157897007
2618,0.3162930698854491
2623,0.9289445145619113
2631,0.4441528195343921
2640,0.25964304399456595
2642,0.7349670708866441
2647,0.4081220458820515
2663,0.387559879226321
2664,0.325539561306701
2676,0.42136490153034234
2680,0.906978517710349
2681,0.40584599011056843
2691,0.3486770090907908
2693,0.3930244357383558
2695,0.4337408019140208
2704,0.28099183720094606
2708,0.4180549613471895
2709,0.910380841928763
2717,0.7533384309041344
2722,0.3874569917673525
2728,0.3316298301301622
2732,0.7453568633017291
2743,0.3619186986642549
2752,0.282015900921269
2757,0.750873058748792
2761,0.3229487858955541
2769,0.21743634950300275
2771,0.31648707906843165
2774,0.3532562715471106
2776,0.3552893040330002
2781,0.3036064511123367
2793,0.37585913209641275
2799,0.3027520305988432
2803,0.2980344286598738
2811,0.3573868761383626
2818,0.31333855973285374
2824,0.45720597820130904
2828,0.7740445758351141
2829,0.37390439221066707
2830,0.37116416100227095
2842,0.7432626838774083
2847,0.7852411914914209
2848,0.3683090890081383
2868,0.31855241407405493
2870,0.2501612676858054
2885,0.28111029489263706
2886,0.34835278355160887
2889,0.5671638983428592
2903,0.37732396173203725
2904,0.7506332608439482
2918,0.8432507705191097
2919,0.3172574653537794
2922,0.3662498497350648
2923,0.29916625351436277
2931,0.2996346879729679
2945,0.43061743362357924
2955,0.39145609731224706
2957,0.626524131553131
2960,0.7088135855970151
2963,0.30443879611995184
2966,0.7962714004741883
2972,0.6573112022353078
2974,0.29396337172795134
2982,0.2578785031601628
2984,0.6482591283007796
3016,0.41402150485510447
3021,0.3266812708685239
3023,0.784467789614419
3025,0.37991493458227343
3029,0.21641321990084583
3034,0.7041551768342664
3038,0.34097896076957435
3040,0.45500558167474386
3051,0.8243157025143496
3062,0.34900326980404067
3069,0.36475852586451946
3071,0.3298881495036165
3076,0.9104493232625641
3079,0.21713062106957673
3081,0.19453099965472959
3082,0.37971776073259306
3084,0.8516421175919412
3098,0.3925914164121946
3104,0.3760356267993508
3105,0.3662634706497073
3114,0.7519561525025744
3118,0.39972972365154985
3122,0.22163795109958143
3132,0.197341903103832
3138,0.4131875451224288
3141,0.4077092752882927
3156,0.6252397560934639
3162,0.7289956038310768
3167,0.3472467601469319
3170,0.34235837509631295
3171,0.2844885863288066
3172,0.32435855830892274
3176,0.9491786438125419
3180,0.35963763693979445
3189,0.25813347619305943
3198,0.3498779525198094
3206,0.42738694208609396
3215,0.4165215660872567
3222,0.6274558793896297
3228,0.3998270823273604
3229,0.33314005531383106
3232,0.30192433459748935
3233,0.24297077400409325
3238,0.3697419972809011
3256,0.3596515348391668
3264,0.5895974206438362
3273,0.37729747106781836
3275,0.6939049265687998
3285,0.6410064319507719
3289,0.2396783351635331
3294,0.30942251734382714
3306,0.39998932669444764
3311,0.7619149993299507
3318,0.3562349261110013
3322,0.6787050373767151
3324,0.35491496968855846
3334,0.600695449284281
3341,0.44615612360214896
3345,0.302091025139588
3346,0.9123912497920378
3352,0.3106188746276508
3368,0.3380546012210617
3371,0.24381228787842849
3372,0.43024058154791633
3375,0.3868881470121148
3384,0.3373577700773291
3387,0.30075236465664834
3393,0.35723163814551195
3406,0.4073249392403625
3411,0.6447341366773417
3412,0.6546244782998015
3414,0.6497347376497971
3417,0.5919053804971973
3420,0.7839215636269927
3423,0.784527823181798
3436,0.2785523821232477
3438,0.8315805504313832
3442,0.3063156939683421
3443,0.3348251908846434
3451,0.23386229454035085
3461,0.4270942513110392
3489,0.28446216366538235
3491,0.6334069917312505
3510,0.6357814828749738
3515,0.6274675172620895
3527,0.4256557023665002
3530,0.3259919730827288
3540,0.28433254830279076
3582,0.2947221560333981
3604,0.3052891407157428
3605,0.2940586231345414
3609,0.2804615264531103
3624,0.29437721619766366
3628,0.7716743266534543
3630,0.23856408701232798
3641,0.2874893901275023
3642,0.28029238104329834
3648,0.3682875486925402
3650,0.9460335936724292
3652,0.912675850684707
3660,0.39408479213032216
3664,0.23832127766648376
3670,0.31402989607478354
3672,0.3698085045550277
3680,0.3664074199079278
3682,0.931355499345951
3685,0.6284406082378702
3686,0.2778465851794534
3689,0.3866341741206684
3705,0.3685356877681406
3712,0.293325338370102
3713,0.35114134587822
3719,0.2732832745626637
3721,0.3075150794442052
3723,0.6539049614731972
3724,0.24103413740639465
3727,0.28112436113270217
3733,0.6248653191295374
3734,0.43861291608505115
3742,0.3396563714358262
3770,0.27994194257897836
3777,0.32182415116036844
3778,0.3385823863059259
3780,0.41343021312814004
3783,0.37183414989482966
3784,0.3873015484754065
3788,0.35667191696696293
3790,0.35033578846492985
3794,0.3733561299611089
3795,0.3793352432797803
3796,0.3998290593363103
3801,0.5952664590405362
3806,0.3749585170755961
3813,0.41031035523759996
3814,0.4035112397340794
3818,0.5472054520059721
3824,0.39849516434916304
3836,0.4060317765357694
3853,0.41036607540062336
3855,0.32770471187546113
3858,0.3426751774715956
3861,0.7513580951478291
3866,0.29531029442141604
3870,0.3876119102813945
3874,0.9430363123854953
3876,0.2927723605691191
3878,0.28492987396511954
3890,0.44750902325135605
3900,0.9288567099706576
3904,0.35049554349526474
3906,0.42644566545064777
3907,0.41981783166619613
3908,0.4115896534793954
3912,0.30874126140316416
3918,0.92307734736911
3923,0.921185520460669
3924,0.4322899649473086
3925,0.30557436117988934
3927,0.7221241994329426
3955,0.9272875972636561
3964,0.3611234293904981
3969,0.32124182212445895
3974,0.7529809439050087
3976,0.3764341804309734
3984,0.27698985722244185
3991,0.43193430893610313
3993,0.9478391861921235
4009,0.306378802849745
4011,0.3946084800255283
4020,0.3758557620063347
4033,0.38700085330446937
4041,0.39250554848673486
4045,0.8220206072157175
4052,0.3674368427608983
4055,0.319589880567681
4056,0.34558210546598606
4057,0.35279410422522867
4067,0.9276231426788626
4069,0.3929290055093954
4077,0.3413076041895626
4094,0.3955703818669414
4095,0.37095536934992246
4100,0.40471377690899085
4119,0.3939064887544234
4130,0.6386207707447826
4131,0.4126691282659544
4132,0.6230692032157182
4134,0.6234957625896346
4137,0.7641413346470093
4138,0.4045489013420779
4143,0.25448139907195766
4145,0.3658691749675613
4148,0.3300866785029191
4163,0.26593655524666365
4166,0.31538037344020986
4169,0.7472838854130223
4170,0.43568364337110616
4174,0.3828658175554688
4180,0.37457223784392335
4199,0.9457787922932723
4201,0.3770979599894013
4203,0.4206675553872751
4210,0.09843156742142162
4211,0.3322569066025128
4213,0.9236038853501325
4225,0.38091920756949493
4235,0.29020347627864984
4242,0.33845625114466066
4245,0.32836067416694503
4250,0.41993007255688264
4252,0.4041193326586923
4254,0.36125108770710057
4263,0.33420768143122487
4264,0.33026493601465257
4268,0.3161893153647284
4270,0.4288702448660626
4282,0.7840777518071809
4283,0.33737411043706084
4291,0.3487812330384807
4304,0.400124043996644
4306,0.2981107616421696
4309,0.33009300928230706
4310,0.3092068338863458
4313,0.23110248360720412
4314,0.3225449750187743
4315,0.28961504318863485
4321,0.3935649575772993
4324,0.3732920704926598
4325,0.39126733141770553
4328,0.34904034592030103
4329,0.3134700488684597
4332,0.3590366749211674
4337,0.3374475449970322
4342,0.40274420043746645
4344,0.4080078857595504
4352,0.3889437362781955
4355,0.3410211050344446
4366,0.29881800966545174
4371,0.3137330872218087
4372,0.3884721156501332
4376,0.2957889687098038
4384,0.2891050894070266
4387,0.2844264314103879
4389,0.4161103491629148
4390,0.343799255844759
4406,0.3501006075894598
4407,0.8353496614505161
4409,0.9467314398788657
4410,0.8050448881957053
4424,0.35335481076624664
4434,0.31172816324017805
4452,0.4887331529786968
4460,0.3798607067768468
4470,0.5994827671116022
4480,0.33762743149684515
4496,0.9281516613940122
4503,0.27019294120673015
4512,0.4128419761098272
4518,0.6005023883212288
4519,0.40715301515821223
4522,0.23572680473241284
4525,0.32910272296502374
4537,0.6595757282000977
4546,0.22567017587244542
4547,0.9272594601601102
4553,0.40331075181659426
4556,0.38518746406240595
4558,0.8500657443578196
4563,0.2710384426679003
4568,0.2853289323413703
4574,0.7582229876160611
4578,0.23647868864831198
4587,0.32204572669626774
4592,0.6089018075040029
4610,0.36318097881023675
4615,0.5299423252504019
4619,0.35099459456201215
4620,0.6019127566353979
4625,0.678619947877258
4635,0.3472100193866721
4636,0.37565043011376276
4641,0.34608122073268865
4650,0.32019672794731474
4653,0.8262558472510291
4665,0.3137458162686867
4668,0.9239313043149602
4669,0.31917788608583314
4670,0.2968801716382419
4674,0.2398703087537757
4675,0.37003925544596333
4676,0.3652046085105124
4679,0.24843952000232797
4680,0.9171254665043572
4686,0.2951256588645309
4699,0.3926489425987151
4713,0.6031522471255663
4718,0.35426764888128087
4721,0.32592074926600373
4722,0.32443442485307
4724,0.3546362415411594
4730,0.8290517658601623
4731,0.31245685304414705
4735,0.37824867479232205
4743,0.30386690571101765
4745,0.288675741521012
4746,0.6675439868775999
4747,0.3438662737463647
4748,0.3126458424954778
4769,0.36872102161000936
4771,0.3781578435967258
4774,0.2808354046783001
4784,0.34266335019908445
4797,0.3783334199831985
4801,0.717116487319122
4804,0.2507837784157848
4820,0.1976654331429448
4833,0.3868479489790718
4834,0.38369002403952046
4851,0.2306175442158054
4859,0.32117354563916434
4860,0.92354499520948
4863,0.39142102036840837
4873,0.3817146338904807
4881,0.26216212579383846
4892,0.3369243932574334
4908,0.3544395253011751
4911,0.28008008049753524
4915,0.2494454958417968
4922,0.3038548582785773
4929,0.3129683355038063
4936,0.3169458754941244
4939,0.39092924253700784
4951,0.23234560994227568
4956,0.279950818022675
4961,0.37911864878827134
4964,0.2524415409416088
4981,0.38569653486092786
4991,0.9187256927995472
4992,0.3192438689640275
4997,0.38504702415395853
5004,0.311578232181716
5010,0.35459524623125965
5012,0.3770691978481215
5015,0.2677932719242745
5020,0.3839865227052627
5030,0.35502138984599896
5051,0.9476631674570175
5052,0.29996292168664057
5057,0.6162671166079616
5058,0.4011289303212725
5060,0.40781004401662807
5061,0.3075967500276259
5064,0.41776107677673685
5078,0.3996997593717846
5080,0.42490598041503724
5088,0.4142483398178593
5089,0.7184131811976704
5090,0.3432514801092042
5103,0.8932257852342051
5108,0.3908033275761731
5114,0.30561710994537644
5115,0.35994300156761805
5124,0.6469606882508947
5137,0.3516587146685729
5139,0.3055879968650649
5144,0.3579123677694274
5149,0.8360650920242789
5157,0.32897852883162254
5163,0.30073912440996897
5174,0.35293623711763594
5176,0.40268219564292185
5179,0.25048010633858325
5186,0.37053670020523305
5203,0.7905937610173165
5204,0.7920406862505925
5206,0.22496876188460285
5207,0.6887693435526862
5220,0.3525297297472814
5221,0.8051049127655272
5224,0.37681578580845226
5227,0.28402113327569056
5229,0.27949818774593393
5232,0.832490297887824
5240,0.853675234426979
5242,0.602547050739954
5243,0.2977721307975457
5245,0.721218607413479
5248,0.33205079174451213
5249,0.21757357555707715
5254,0.2709210026575787
5269,0.4252950017162358
5272,0.3982220528165887
5276,0.3984471246291546
5286,0.7606380243651973
5290,0.2756386187975472
5308,0.34211310046221166
5316,0.4320195957562192
5318,0.32721631568475035
5319,0.38273710075539336
5320,0.6906055954532262
5322,0.33476396510238815
5324,0.3061446027068059
5331,0.7235794688200806
5336,0.9442065744834599
5344,0.2736085650583455
5354,0.3357062742231552
5356,0.10445104256856357
5358,0.2550441466237599
5361,0.3656460918536344
5365,0.8182348629268845
5370,0.6234150400045173
5376,0.3559228222713381
5383,0.37265021932757286
5384,0.34491541161699
5385,0.3512415996033973
5393,0.8135199876709625
5397,0.3643765397119811
5398,0.35385962687834444
5402,0.36690757443859967
5407,0.6401924044949723
5409,0.3891231369232748
5425,0.2843291369220373
5428,0.8564692666311883
5430,0.3671656590895104
5442,0.3714073448155552
5447,0.3428985300071275
5470,0.396888029803359
5485,0.331816029558019
5493,0.3206417154378146
5502,0.6629935817535889
5504,0.3807370276973833
5517,0.27936577804663765
5522,0.3791301420255374
5527,0.7589109323258905
5528,0.27536684542290685
5536,0.5673458780121331
5545,0.26296613875895997
5576,0.297569502074334
5577,0.26205968878354996
5592,0.2963748472868715
5594,0.30510127739172915
5595,0.3863677172773326
5596,0.3572244879611797
5599,0.4137138990652653
5606,0.35479560636407753
5617,0.35694848107188415
5625,0.7565243406660932
5626,0.24058523726043324
5627,0.6150100831892522
5642,0.5847856979553242
5659,0.9239899663493276
5664,0.6276368672404747
5666,0.7586511872362371
5671,0.2766864589463102
5674,0.3800218277377007
5677,0.689422242143213
5681,0.30555248992890344
5683,0.10021093720842696
5700,0.3602777433005404
5713,0.4235093032443203
5715,0.4108651754202621
5718,0.3389127678717423
5726,0.6110841439473053
5738,0.36019156148104425
5741,0.7678752870523058
5743,0.7702874131091557
5753,0.3310245445258241
5761,0.3258303970462423
5789,0.7117370708210317
5797,0.3810461971142058
5803,0.2954580935637984
5810,0.4269127063228715
5813,0.38984986076670375
5817,0.31978929351904284
5818,0.3316283130283095
5822,0.2798602629107858
5829,0.6411572291888414
5846,0.5491085455744299
5847,0.24190195154618874
5854,0.2793296332832888
5858,0.373983763903532
5863,0.3089711969381267
5869,0.205476755069
5870,0.2664074247143652
5876,0.18352820825434166
5881,0.21216277930064173
5901,0.24366001092367826
5922,0.7092481229338735
5928,0.8183070146691204
5933,0.34129022782076845
5934,0.8215462202391156
5946,0.3829961371964287
5951,0.21551948154038822
5955,0.3338126739044195
5956,0.931033925021994
5965,0.378586567963927
5972,0.3387566548744672
5981,0.18297857079322372
5997,0.37686599824069006
6005,0.2453363875248808
6009,0.21595138556120572
6010,0.3231812025392681
6015,0.35118530828770556
6039,0.21321858871222915
6047,0.6326029625691612
6051,0.10037852556302977
6056,0.399640998642422
6061,0.3401927109095402
6064,0.26315470374435773
6065,0.3912514581521577
6070,0.33219118646122403
6085,0.7492168421065003
6086,0.23248075204510396
6091,0.7705099290343681
6097,0.18792811327160314
6099,0.3278792789256311
6104,0.7621675287880851
6108,0.34326979657596846
6109,0.3373807740653934
6124,0.6845387006864477
6142,0.7290702572463204
6144,0.3715538811346249
6150,0.36201592578607894
6154,0.30320850746653194
6155,0.31983653191121086
6156,0.9476518872680113
6158,0.37120385008278717
